origen,destino,distancia
N6_12,N6_11,95.04549863461715
N6_11,N7_11,108.98
N6_12,N6_13,113.02
N6_12,N7_12,105.74
N6_13,N6_14,89.73
N6_14,N6_13,91.77522649100214
N6_13,N7_13,108.11
N7_13,N6_13,112.68534129321161
N6_14,N6_15,99.26
N6_15,N6_14,105.61718083586904
N6_14,N7_14,98.16
N7_14,N6_14,96.96189925696154
N6_15,N6_16,98.04
N6_16,N6_15,103.99906549793445
N6_15,N7_15,101.67
N6_16,N6_17,110.84
N6_17,N6_16,111.19055658426312
N6_16,N7_16,97.29
N6_17,N6_18,101.83
N6_17,N7_17,97.66
N6_18,N6_19,96.4
N6_18,N7_18,116.6
N7_18,N6_18,123.12197153773006
N6_19,N6_20,98.36
N6_20,N6_19,100.0533690100052
N6_19,N7_19,115.0
N7_19,N6_19,120.4492874233671
N6_20,N6_21,99.01
N6_20,N7_20,108.39
N6_20,N7_21,141.44
N6_21,N6_22,101.64
N6_22,N6_21,98.55208020639027
N6_21,N7_21,103.52
N7_21,N6_21,98.89281849942522
N6_22,N6_23,109.06
N6_22,N7_22,101.87
N7_22,N6_22,103.39614954884925
N6_23,N6_24,85.59
N6_24,N6_23,78.85346712352813
N6_23,N7_23,89.2
N6_24,N6_25,109.25
N6_25,N6_24,115.869288000206
N6_24,N7_24,103.01
N7_24,N6_24,110.75868097869967
N6_24,N7_25,150.56
N6_25,N6_26,98.19
N6_26,N6_25,102.00353977557339
N6_25,N7_25,113.76
N7_25,N6_25,115.19721207376979
N6_25,N7_26,147.19
N6_26,N6_27,108.85
N6_27,N6_26,118.89116704981615
N6_26,N7_26,81.09
N7_26,N6_26,80.45296411967146
N6_27,N6_28,99.46
N6_27,N7_27,88.72
N6_28,N6_29,89.1
N6_29,N6_28,97.90660895457277
N6_28,N7_28,96.74
N7_28,N6_28,91.51468832142295
N6_29,N6_30,100.79
N6_30,N6_29,101.12269201041515
N6_29,N7_29,95.24
N6_29,N7_30,144.1
N6_30,N6_31,110.36
N6_30,N7_30,110.16
N6_31,N6_32,91.39
N6_32,N6_31,83.64065478171477
N6_31,N7_31,99.74
N7_31,N6_31,99.27232819817314
N6_32,N6_33,111.01
N6_33,N6_32,105.88302052237228
N6_32,N7_32,102.57
N7_32,N6_32,106.3262633270566
N6_32,N7_33,145.32
N6_33,N6_34,97.39
N6_34,N6_33,91.54010484847896
N6_33,N7_33,97.82
N7_33,N6_33,105.11233423885994
N6_34,N6_35,90.89
N6_34,N7_34,107.32
N6_35,N6_36,117.01
N6_35,N7_35,100.05
N6_35,N7_36,143.02
N6_36,N6_37,82.46
N6_37,N6_36,85.15518989966085
N6_36,N7_36,98.65
N7_36,N6_36,103.86353831529895
N6_37,N6_38,113.11
N6_37,N7_37,102.88
N7_37,N6_37,105.36285396213843
N6_38,N7_38,98.25
N7_38,N6_38,106.05104554324825
N7_0,N7_1,93.71
N7_1,N7_0,102.78852514274273
N7_0,N8_0,91.85
N8_0,N7_0,87.81349786787514
N7_1,N7_2,111.03
N7_2,N7_1,101.12941429163875
N7_1,N8_1,89.45
N8_1,N7_1,89.06214617058947
N7_2,N7_3,103.58
N7_3,N7_2,101.37823977381028
N7_2,N8_2,95.89
N8_2,N7_2,89.65332134471913
N7_2,N8_3,144.12
N7_3,N7_4,97.71
N7_4,N7_3,96.92969947068734
N7_3,N8_3,117.6
N8_3,N7_3,106.11800589691775
N7_4,N7_5,108.65
N7_5,N7_4,104.85672862416223
N7_4,N8_4,89.22
N8_4,N7_4,84.93210052364728
N7_5,N7_6,88.26
N7_5,N8_5,102.58
N8_5,N7_5,104.9000322290284
N7_6,N7_7,100.72
N7_7,N7_6,94.88896631963706
N7_6,N8_6,88.19
N8_6,N7_6,85.93779721635018
N7_6,N8_7,136.9
N7_7,N7_8,99.43
N7_7,N8_7,102.13
N7_8,N7_9,109.84
N7_9,N7_8,103.87715435300872
N7_8,N8_8,109.45
N7_9,N7_10,103.84
N7_9,N8_9,97.95
N8_9,N7_9,95.61650545791447
N7_10,N7_11,97.93
N7_11,N7_10,91.06604824960175
N7_10,N8_10,115.64
N8_10,N7_10,108.16057309458353
N7_11,N7_12,92.15
N7_12,N7_11,98.58925614076047
N7_11,N8_11,104.87
N8_11,N7_11,109.4960323514496
N7_11,N8_12,133.62
N7_12,N7_13,110.6
N7_13,N7_12,111.97450255982626
N7_12,N8_12,95.24
N8_12,N7_12,93.30475942669267
N7_13,N7_14,97.3
N7_13,N8_13,90.87
N8_13,N7_13,90.44362749817574
N7_14,N7_15,93.66
N7_15,N7_14,90.56278627945478
N7_14,N8_14,113.61
N8_14,N7_14,114.98127349104973
N7_14,N8_15,144.11
N7_15,N7_16,104.97
N7_15,N8_15,105.69
N7_16,N7_17,102.47
N7_17,N7_16,111.96111079945173
N7_16,N8_16,92.79
N7_17,N7_18,85.44
N7_18,N7_17,79.87851962494499
N7_17,N8_17,96.73
N8_17,N7_17,93.9269394567102
N7_18,N7_19,103.15
N7_19,N7_18,108.02953477904327
N7_18,N8_18,94.74
N8_18,N7_18,92.4865332779266
N7_19,N7_20,107.65
N7_20,N7_19,100.00358472312679
N7_19,N8_19,102.28
N7_19,N8_20,145.05
N7_20,N7_21,88.38
N7_21,N7_20,90.7003887655675
N7_20,N8_20,105.99
N8_20,N7_20,113.38599856355887
N7_21,N7_22,103.49
N7_21,N8_21,108.31
N7_22,N7_23,113.04
N7_22,N8_22,93.59
N7_23,N7_24,101.68
N7_23,N8_23,104.62
N8_23,N7_23,112.21136286382988
N7_24,N7_25,88.21
N7_25,N7_24,96.42281027105446
N7_24,N8_24,113.58
N8_24,N7_24,106.39915889883247
N7_25,N7_26,114.27
N7_26,N7_25,117.97286330761865
N7_25,N8_25,98.62
N8_25,N7_25,102.57854621624847
N7_26,N7_27,95.45
N7_26,N8_26,114.6
N7_27,N7_28,101.08
N7_28,N7_27,102.05913656503063
N7_27,N8_27,102.95
N7_28,N7_29,97.84
N7_29,N7_28,89.68505950881296
N7_28,N8_28,104.13
N7_29,N7_30,103.02
N7_30,N7_29,110.96225101745422
N7_29,N8_29,90.39
N8_29,N7_29,85.82343427618005
N7_30,N7_31,88.93
N7_31,N7_30,82.3718946896094
N7_30,N8_30,90.5
N8_30,N7_30,81.96714040366042
N7_31,N7_32,102.39
N7_32,N7_31,98.81047256249137
N7_31,N8_31,110.02
N8_31,N7_31,120.47149392586385
N7_32,N7_33,103.36
N7_32,N8_32,91.15
N8_32,N7_32,99.7097554828294
N7_33,N7_34,99.05
N7_33,N8_33,102.43
N8_33,N7_33,105.11463954882477
N7_34,N7_35,98.2
N7_35,N7_34,98.66075055752253
N7_34,N8_34,103.61
N8_34,N7_34,99.66580204117824
N7_35,N7_36,98.81
N7_36,N7_35,104.83163487656242
N7_35,N8_35,101.01
N8_35,N7_35,98.29855467000114
N7_36,N7_37,97.41
N7_37,N7_36,87.67079909246598
N7_36,N8_36,100.05
N8_36,N7_36,107.01240923253725
N7_37,N7_38,99.98
N7_38,N7_37,90.14830894348508
N7_37,N8_37,103.82
N8_37,N7_37,113.10062577642974
N7_38,N8_38,110.24
N8_0,N8_1,89.36
N8_0,N9_0,106.71
N8_1,N8_2,110.33
N8_2,N8_1,108.38236368681333
N8_1,N9_1,99.63
N9_1,N8_1,97.53282993851178
N8_2,N8_3,96.5
N8_3,N8_2,94.37165910816668
N8_2,N9_2,105.34
N9_2,N8_2,100.34646844310159
N8_3,N8_4,92.56
N8_3,N9_3,86.61
N9_3,N8_3,93.7112301763753
N8_3,N9_4,139.98
N8_4,N8_5,102.55
N8_5,N8_4,98.13372228935252
N8_4,N9_4,108.78
N9_4,N8_4,115.49844096979865
N8_5,N8_6,95.73
N8_6,N8_5,89.6493678491846
N8_5,N9_5,115.1
N8_6,N8_7,105.44
N8_7,N8_6,100.63476454296385
N8_6,N9_6,106.3
N9_6,N8_6,99.66240354848568
N8_7,N8_8,105.95
N8_7,N9_7,90.17
N9_7,N8_7,84.50619864488428
N8_8,N8_9,91.63
N8_8,N9_8,87.17
N9_8,N8_8,91.12938466618233
N8_9,N8_10,107.35
N8_9,N9_9,89.45
N9_9,N8_9,86.62182095570972
N8_10,N8_11,101.66
N8_11,N8_10,111.78459278743898
N8_10,N9_10,99.36
N9_10,N8_10,105.15119192187996
N8_11,N8_12,97.66
N8_12,N8_11,106.4815114231213
N8_11,N9_11,101.92
N8_11,N9_12,134.29
N8_12,N8_13,92.39
N8_12,N9_12,104.11
N9_12,N8_12,97.7008279233146
N8_12,N9_13,140.21
N8_13,N8_14,109.58
N8_14,N8_13,116.77397187069417
N8_13,N9_13,98.14
N8_13,N9_14,154.02
N8_14,N8_15,98.49
N8_14,N9_14,90.66
N9_14,N8_14,89.62576780293543
N8_14,N9_15,136.93
N8_15,N8_16,105.64
N8_15,N9_15,101.97
N9_15,N8_15,107.4966917671131
N8_16,N8_17,90.4
N8_17,N8_16,89.9086858534466
N8_16,N9_16,110.23
N9_16,N8_16,106.08776307366641
N8_17,N8_18,103.59
N8_18,N8_17,94.10500779929164
N8_17,N9_17,108.77
N9_17,N8_17,109.22522970596752
N8_18,N8_19,96.68
N8_19,N8_18,90.85452014453121
N8_18,N9_18,95.7
N9_18,N8_18,102.66040772244736
N8_19,N8_20,109.85
N8_19,N9_19,94.69
N9_19,N8_19,91.36663642873877
N8_20,N8_21,92.39
N8_20,N9_20,91.32
N8_20,N9_21,139.95
N8_21,N8_22,104.63
N8_21,N9_21,91.09
N8_21,N9_22,146.39
N8_22,N8_23,108.2
N8_23,N8_22,110.2820338242801
N8_22,N9_22,105.84
N9_22,N8_22,97.15011058140512
N8_23,N8_24,89.58
N8_23,N9_23,100.83
N9_23,N8_23,109.51849658860263
N8_23,N9_24,141.33
N8_24,N8_25,106.34
N8_25,N8_24,96.97729749906921
N8_24,N9_24,87.68
N9_24,N8_24,91.21049026344338
N8_24,N9_25,136.56
N8_25,N8_26,106.79
N8_25,N9_25,95.68
N8_25,N9_26,147.36
N8_26,N8_27,85.93
N8_27,N8_26,90.34160363373908
N8_26,N9_26,105.12
N9_26,N8_26,103.83162611358289
N8_27,N8_28,99.33
N8_28,N8_27,96.51235550037708
N8_27,N9_27,106.77
N8_27,N9_28,143.29
N8_28,N8_29,98.84
N8_29,N8_28,97.60450008233491
N8_28,N9_28,90.64
N8_29,N8_30,107.56
N8_29,N9_29,112.19
N8_30,N8_31,97.53
N8_31,N8_30,93.14747897251407
N8_30,N9_30,115.25
N9_30,N8_30,124.80362574559398
N8_31,N8_32,108.56
N8_31,N9_31,99.92
N8_32,N8_33,95.41
N8_32,N9_32,104.13
N9_32,N8_32,93.73199115301122
N8_33,N8_34,109.4
N8_34,N8_33,102.51949026732565
N8_33,N9_33,88.98
N8_33,N9_34,137.06
N8_34,N8_35,94.04
N8_35,N8_34,89.12709758692694
N8_34,N9_34,99.38
N9_34,N8_34,102.5261604598413
N8_35,N8_36,106.2
N8_36,N8_35,106.71124188953402
N8_35,N9_35,87.42
N9_35,N8_35,88.31986314194528
N8_36,N8_37,92.34
N8_37,N8_36,94.94221377527074
N8_36,N9_36,99.26
N8_37,N8_38,107.37
N8_37,N9_37,111.59
N9_37,N8_37,103.3273020757799
N8_37,N9_38,136.05
N8_38,N9_38,97.57
N9_0,N9_1,105.55
N9_0,N10_0,100.47
N10_0,N9_0,107.22760268763084
N9_1,N9_2,105.88
N9_2,N9_1,110.14302572086612
N9_1,N10_1,111.09
N9_2,N9_3,91.57
N9_3,N9_2,83.71098572084053
N9_2,N10_2,90.65
N10_2,N9_2,85.3694216350372
N9_3,N9_4,111.79
N9_4,N9_3,102.39867420668055
N9_3,N10_3,113.86
N10_3,N9_3,103.85626468764997
N9_4,N9_5,96.15
N9_5,N9_4,94.53378008810857
N9_4,N10_4,97.46
N10_4,N9_4,101.5227913368075
N9_4,N10_5,142.14
N9_5,N9_6,92.04
N9_5,N10_5,99.58
N9_6,N9_7,107.42
N9_7,N9_6,116.97186120744347
N9_6,N10_6,108.84
N10_6,N9_6,100.070091837432
N9_6,N10_7,148.96
N9_7,N9_8,96.53
N9_8,N9_7,90.53472273543748
N9_7,N10_7,104.97
N10_7,N9_7,99.69553103195996
N9_8,N9_9,114.32
N9_8,N10_8,102.77
N10_8,N9_8,101.02670427353317
N9_9,N9_10,93.46
N9_10,N9_9,90.80505123486827
N9_9,N10_9,108.37
N10_9,N9_9,111.9514627973618
N9_9,N10_10,135.29
N9_10,N9_11,108.51
N9_10,N10_10,89.11
N9_11,N9_12,85.58
N9_12,N9_11,79.72934821917296
N9_11,N10_11,92.72
N10_11,N9_11,91.66321768044826
N9_12,N9_13,110.46
N9_13,N9_12,121.31740038873568
N9_12,N10_12,96.38
N10_12,N9_12,93.90726532170422
N9_12,N10_13,140.63
N9_13,N9_14,98.28
N9_14,N9_13,102.71965518913977
N9_13,N10_13,110.27
N10_13,N9_13,111.66259327564568
N9_14,N9_15,91.04
N9_15,N9_14,98.79928316656714
N9_14,N10_14,101.65
N9_14,N10_15,136.62
N9_15,N9_16,109.27
N9_16,N9_15,107.02101713516024
N9_15,N10_15,90.83
N10_15,N9_15,99.60338725542951
N9_16,N9_17,89.15
N9_17,N9_16,97.94753613035743
N9_16,N10_16,92.07
N10_16,N9_16,88.39334957126259
N9_17,N9_18,104.88
N9_18,N9_17,94.84720796769462
N9_17,N10_17,101.64
N10_17,N9_17,105.49661157051084
N9_18,N9_19,110.68
N9_19,N9_18,111.92676782077784
N9_18,N10_18,108.71
N10_18,N9_18,101.20280888196818
N9_19,N9_20,96.96
N9_20,N9_19,89.94801168789454
N9_19,N10_19,101.54
N10_19,N9_19,103.20841808475625
N9_20,N9_21,105.03
N9_21,N9_20,96.45755897772054
N9_20,N10_20,109.8
N10_20,N9_20,118.97668440144453
N9_20,N10_21,147.97
N9_21,N9_22,92.7
N9_22,N9_21,98.13044376258676
N9_21,N10_21,107.54
N9_21,N10_22,145.75
N9_22,N9_23,95.56
N9_23,N9_22,97.01695480947626
N9_22,N10_22,103.35
N10_22,N9_22,105.31842895690652
N9_23,N9_24,113.14
N9_24,N9_23,114.86614747662563
N9_23,N10_23,91.72
N9_24,N9_25,90.9
N9_25,N9_24,88.13537116240434
N9_24,N10_24,105.36
N10_24,N9_24,103.6009455282848
N9_24,N10_25,142.54
N9_25,N9_26,103.52
N9_26,N9_25,97.86196266788198
N9_25,N10_25,109.41
N10_25,N9_25,111.64856436211458
N9_26,N9_27,95.53
N9_27,N9_26,93.28479589951165
N9_26,N10_26,90.85
N10_26,N9_26,82.51328152181193
N9_27,N9_28,99.22
N9_27,N10_27,103.6
N10_27,N9_27,97.81491746227631
N9_28,N9_29,105.89
N9_29,N9_28,103.62146991630414
N9_28,N10_28,109.42
N10_28,N9_28,111.50187287429631
N9_29,N9_30,91.56
N9_29,N10_29,94.51
N9_30,N9_31,114.56
N9_30,N10_30,92.09
N9_31,N9_32,95.44
N9_31,N10_31,102.02
N10_31,N9_31,93.55395166030188
N9_32,N9_33,105.69
N9_33,N9_32,97.87687044693419
N9_32,N10_32,108.33
N9_33,N9_34,85.88
N9_34,N9_33,88.4950191879062
N9_33,N10_33,105.99
N9_34,N9_35,106.61
N9_35,N9_34,101.19945381129267
N9_34,N10_34,102.72
N9_34,N10_35,142.42
N9_35,N9_36,91.19
N9_36,N9_35,98.92543031936452
N9_35,N10_35,114.74
N9_36,N9_37,116.73
N9_37,N9_36,113.18859522593895
N9_36,N10_36,90.96
N10_36,N9_36,92.66781309535514
N9_37,N9_38,84.76
N9_38,N9_37,93.02667529636915
N9_37,N10_37,98.59
N10_37,N9_37,108.25495875602614
N9_38,N10_38,105.9
N10_0,N10_1,100.24
N10_1,N10_0,94.21928916236818
N10_0,N11_0,85.37
N11_0,N10_0,89.77054660399395
N10_0,N11_1,141.23
N10_1,N10_2,106.89
N10_1,N11_1,103.13
N10_1,N11_2,146.8
N10_2,N10_3,89.31
N10_3,N10_2,95.89665450508244
N10_2,N11_2,108.42
N11_2,N10_2,97.87579271876437
N10_3,N10_4,103.15
N10_3,N11_3,82.06
N11_3,N10_3,74.22734206586154
N10_4,N10_5,102.76
N10_5,N10_4,96.67252540432
N10_4,N11_4,94.84
N11_4,N10_4,90.26222500897676
N10_5,N10_6,107.12
N10_6,N10_5,99.43622714587454
N10_5,N11_5,84.48
N11_5,N10_5,76.34269230815133
N10_6,N10_7,99.26
N10_7,N10_6,90.19720481287926
N10_6,N11_6,93.74
N10_7,N10_8,102.92
N10_8,N10_7,105.34818695724054
N10_7,N11_7,98.9
N10_8,N10_9,97.74
N10_8,N11_8,109.3
N11_8,N10_8,104.30084488669618
N10_8,N11_9,138.67
N10_9,N10_10,89.67
N10_10,N10_9,96.20303829402421
N10_9,N11_9,94.68
N10_9,N11_10,131.18
N10_10,N10_11,114.17
N10_11,N10_10,108.03150427222693
N10_10,N11_10,97.26
N11_10,N10_10,106.53105545473747
N10_11,N10_12,83.02
N10_12,N10_11,89.1098946667489
N10_11,N11_11,94.52
N11_11,N10_11,88.59203429174077
N10_12,N10_13,103.94
N10_13,N10_12,112.80296323927351
N10_12,N11_12,91.34
N10_13,N10_14,103.97
N10_14,N10_13,100.50924698251235
N10_13,N11_13,107.46
N11_13,N10_13,100.08835684569817
N10_14,N10_15,95.59
N10_15,N10_14,97.98416568925883
N10_14,N11_14,92.14
N10_14,N11_15,139.17
N10_15,N10_16,107.65
N10_16,N10_15,114.36505327794754
N10_15,N11_15,97.95
N11_15,N10_15,105.36828780140483
N10_15,N11_16,145.47
N10_16,N10_17,91.04
N10_17,N10_16,82.47251507907242
N10_16,N11_16,109.14
N11_16,N10_16,104.34207124054447
N10_17,N10_18,96.29
N10_18,N10_17,99.31219181385165
N10_17,N11_17,94.36
N10_18,N10_19,113.23
N10_19,N10_18,115.77650631580651
N10_18,N11_18,88.74
N11_18,N10_18,83.90239174383008
N10_19,N10_20,93.63
N10_19,N11_19,95.23
N11_19,N10_19,103.03382030582321
N10_20,N10_21,108.73
N10_21,N10_20,102.35314369477832
N10_20,N11_20,95.29
N10_21,N10_22,93.71
N10_22,N10_21,100.50561795333363
N10_21,N11_21,107.1
N11_21,N10_21,111.49402142635685
N10_22,N10_23,101.9
N10_22,N11_22,100.0
N11_22,N10_22,109.51553818137198
N10_23,N10_24,107.92
N10_24,N10_23,116.92294801261504
N10_23,N11_23,104.76
N11_23,N10_23,105.96139392565647
N10_23,N11_24,154.13
N10_24,N10_25,91.59
N10_24,N11_24,101.94
N11_24,N10_24,109.68006202351242
N10_24,N11_25,130.1
N10_25,N10_26,100.57
N10_26,N10_25,108.2159730387839
N10_25,N11_25,83.56
N11_25,N10_25,82.07683946792449
N10_26,N10_27,99.14
N10_27,N10_26,106.95481148665705
N10_26,N11_26,99.82
N11_26,N10_26,95.30406663070373
N10_26,N11_27,143.1
N10_27,N10_28,94.9
N10_27,N11_27,91.61
N10_27,N11_28,138.98
N10_28,N10_29,116.36
N10_29,N10_28,110.93442672984025
N10_28,N11_28,99.12
N11_28,N10_28,93.78558657728327
N10_29,N10_30,94.51
N10_30,N10_29,91.8497577453721
N10_29,N11_29,103.58
N11_29,N10_29,103.09529159043535
N10_30,N10_31,103.37
N10_31,N10_30,107.75328345178949
N10_30,N11_30,106.79
N11_30,N10_30,114.31078041859998
N10_31,N10_32,100.23
N10_31,N11_31,100.19
N10_32,N10_33,89.65
N10_33,N10_32,80.95420568990002
N10_32,N11_32,95.52
N10_33,N10_34,109.07
N10_34,N10_33,119.72054190853693
N10_33,N11_33,105.33
N11_33,N10_33,96.19022780633219
N10_33,N11_34,146.03
N10_34,N10_35,85.59
N10_35,N10_34,91.87451426716763
N10_34,N11_34,94.51
N11_34,N10_34,91.20017713785008
N10_35,N10_36,113.05
N10_35,N11_35,97.21
N11_35,N10_35,88.30218643952439
N10_35,N11_36,144.48
N10_36,N10_37,108.67
N10_37,N10_36,104.60351407833748
N10_36,N11_36,104.56
N11_36,N10_36,109.63048777765255
N10_37,N10_38,88.8
N10_38,N10_37,95.47390558023035
N10_37,N11_37,86.84
N11_37,N10_37,87.19863341637408
N10_38,N11_38,96.45
N11_38,N10_38,87.62320301981549
N11_0,N11_1,97.44
N11_1,N11_0,95.40567100004026
N11_0,N12_0,108.79
N12_0,N11_0,110.04545726604017
N11_1,N11_2,109.25
N11_2,N11_1,99.40210556461088
N11_1,N12_1,99.23
N11_2,N11_3,98.71
N11_3,N11_2,105.17789393215274
N11_2,N12_2,102.96
N12_2,N11_2,101.36334126101949
N11_3,N11_4,91.71
N11_3,N12_3,115.21
N12_3,N11_3,106.96648529581566
N11_3,N12_4,136.63
N11_4,N11_5,103.17
N11_5,N11_4,107.76409389566312
N11_4,N12_4,101.04
N11_4,N12_5,148.13
N11_5,N11_6,105.56
N11_6,N11_5,109.70036176252178
N11_5,N12_5,116.61
N11_6,N11_7,86.09
N11_7,N11_6,80.56093137225119
N11_6,N12_6,108.02
N12_6,N11_6,112.61375338978138
N11_7,N11_8,111.7
N11_8,N11_7,106.11683844968552
N11_7,N12_7,112.54
N12_7,N11_7,121.70441271732571
N11_7,N12_8,162.96
N11_8,N11_9,106.61
N11_9,N11_8,98.5832097913651
N11_8,N12_8,102.0
N11_9,N11_10,90.99
N11_10,N11_9,91.42342733579179
N11_9,N12_9,102.53
N12_9,N11_9,108.49861158142446
N11_10,N11_11,95.91
N11_11,N11_10,93.58281350775611
N11_10,N12_10,97.43
N12_10,N11_10,102.6573206692626
N11_10,N12_11,148.83
N11_11,N11_12,111.09
N11_12,N11_11,114.63444510749622
N11_11,N12_11,104.35
N11_11,N12_12,152.0
N11_12,N11_13,99.08
N11_12,N12_12,113.34
N12_12,N11_12,111.51707777693238
N11_13,N11_14,96.43
N11_14,N11_13,95.39353630379902
N11_13,N12_13,98.56
N12_13,N11_13,91.02122402226969
N11_14,N11_15,102.99
N11_14,N12_14,99.09
N12_14,N11_14,94.19715330488931
N11_15,N11_16,96.91
N11_16,N11_15,97.75313947545054
N11_15,N12_15,93.78
N11_15,N12_16,149.12
N11_16,N11_17,108.7
N11_16,N12_16,98.94
N12_16,N11_16,98.45938885422481
N11_17,N11_18,90.79
N11_17,N12_17,100.65
N12_17,N11_17,95.5110761410597
N11_18,N11_19,97.22
N11_19,N11_18,98.33897591694029
N11_18,N12_18,112.98
N12_18,N11_18,102.7873692035127
N11_19,N11_20,106.77
N11_20,N11_19,96.87714134061578
N11_19,N12_19,96.44
N12_19,N11_19,99.6610293203462
N11_19,N12_20,147.35
N11_20,N11_21,94.78
N11_20,N12_20,91.66
N12_20,N11_20,83.39284294191098
N11_21,N11_22,107.26
N11_21,N12_21,86.32
N12_21,N11_21,88.23785354842397
N11_22,N11_23,99.16
N11_23,N11_22,104.85788391731009
N11_22,N12_22,82.51
N11_23,N11_24,103.9
N11_24,N11_23,112.8661506468412
N11_23,N12_23,97.25
N11_24,N11_25,98.07
N11_25,N11_24,95.69551644209528
N11_24,N12_24,99.69
N11_25,N11_26,106.33
N11_26,N11_25,101.92438048224443
N11_25,N12_25,118.0
N11_26,N11_27,97.98
N11_26,N12_26,105.98
N12_26,N11_26,106.50240105134162
N11_27,N11_28,91.3
N11_28,N11_27,84.16585880080731
N11_27,N12_27,103.52
N12_27,N11_27,106.1903729153224
N11_27,N12_28,139.02
N11_28,N11_29,105.37
N11_29,N11_28,109.34570025993209
N11_28,N12_28,97.65
N12_28,N11_28,107.14701797898053
N11_29,N11_30,102.0
N11_30,N11_29,98.25636659336884
N11_29,N12_29,106.95
N12_29,N11_29,117.53857053757602
N11_30,N11_31,102.35
N11_30,N12_30,94.02
N12_30,N11_30,94.39054786666922
N11_31,N11_32,101.3
N11_32,N11_31,94.81492051335444
N11_31,N12_31,105.83
N12_31,N11_31,110.24495387077681
N11_31,N12_32,131.47
N11_32,N11_33,88.11
N11_32,N12_32,89.53
N11_33,N11_34,105.49
N11_33,N12_33,98.87
N12_33,N11_33,104.7935854817264
N11_33,N12_34,138.72
N11_34,N11_35,90.4
N11_35,N11_34,87.39496400536353
N11_34,N12_34,98.42
N12_34,N11_34,101.1266197519873
N11_35,N11_36,113.48
N11_35,N12_35,89.15
N11_35,N12_36,148.26
N11_36,N11_37,87.73
N11_37,N11_36,87.84737619702658
N11_36,N12_36,111.21
N12_36,N11_36,100.22537153908577
N11_37,N11_38,117.01
N11_38,N11_37,122.26133023506331
N11_37,N12_37,110.21
N12_37,N11_37,99.83080532988821
N11_38,N12_38,102.92
N12_38,N11_38,99.58409222895061
N12_0,N12_1,87.08
N12_1,N12_0,92.25698234876457
N12_0,N13_0,105.97
N13_0,N12_0,105.57781611701293
N12_1,N12_2,104.5
N12_2,N12_1,105.27262168992243
N12_1,N13_1,86.13
N13_1,N12_1,91.0219950860503
N12_2,N12_3,105.29
N12_3,N12_2,112.34665658796402
N12_2,N13_2,85.07
N12_2,N13_3,129.02
N12_3,N12_4,87.87
N12_4,N12_3,88.50065135022221
N12_3,N13_3,88.65
N12_4,N12_5,101.28
N12_5,N12_4,109.13992493456139
N12_4,N13_4,110.7
N13_4,N12_4,121.09723829452405
N12_5,N12_6,114.39
N12_5,N13_5,85.06
N13_5,N12_5,87.21220253963065
N12_5,N13_6,140.02
N12_6,N12_7,102.51
N12_7,N12_6,100.2458877473596
N12_6,N13_6,80.73
N13_6,N12_6,86.61672972684894
N12_6,N13_7,119.48
N12_7,N12_8,96.62
N12_8,N12_7,93.03538637457005
N12_7,N13_7,90.03
N12_8,N12_9,100.44
N12_9,N12_8,95.16975744313278
N12_8,N13_8,86.59
N13_8,N12_8,94.3956858524749
N12_9,N12_10,95.18
N12_10,N12_9,87.79843449887314
N12_9,N13_9,107.0
N13_9,N12_9,112.94471437726101
N12_9,N13_10,136.54
N12_10,N12_11,103.1
N12_11,N12_10,93.30415505286977
N12_10,N13_10,100.15
N13_10,N12_10,100.1510877978517
N12_11,N12_12,98.33
N12_12,N12_11,102.90118601882239
N12_11,N13_11,95.92
N13_11,N12_11,101.20582908528783
N12_12,N12_13,107.16
N12_13,N12_12,114.06407271698183
N12_12,N13_12,90.66
N13_12,N12_12,93.86423787939552
N12_13,N12_14,87.05
N12_14,N12_13,86.34260402879052
N12_13,N13_13,98.73
N13_13,N12_13,99.17122186657265
N12_14,N12_15,113.02
N12_15,N12_14,117.24813088389482
N12_14,N13_14,112.85
N13_14,N12_14,103.53030287327132
N12_15,N12_16,101.19
N12_15,N13_15,115.3
N13_15,N12_15,118.96617765078315
N12_16,N12_17,83.24
N12_17,N12_16,80.11255497309259
N12_16,N13_16,91.32
N13_16,N12_16,88.04855907487084
N12_17,N12_18,117.54
N12_17,N13_17,114.48
N13_17,N12_17,113.13178329853756
N12_18,N12_19,90.58
N12_18,N13_18,99.19
N12_19,N12_20,110.81
N12_20,N12_19,111.12161239034565
N12_19,N13_19,104.39
N12_20,N12_21,90.99
N12_21,N12_20,84.4670511703474
N12_20,N13_20,117.82
N13_20,N12_20,112.7129199887491
N12_21,N12_22,107.97
N12_21,N13_21,103.51
N13_21,N12_21,100.17157255315057
N12_22,N12_23,91.33
N12_22,N13_22,112.06
N13_22,N12_22,115.99321495892718
N12_23,N12_24,106.33
N12_23,N13_23,115.73
N13_23,N12_23,108.29974036176853
N12_24,N12_25,93.68
N12_25,N12_24,99.97856362964349
N12_24,N13_24,88.25
N13_24,N12_24,90.30296571013906
N12_25,N12_26,94.8
N12_26,N12_25,98.836559062446
N12_25,N13_25,82.44
N13_25,N12_25,82.99209950762287
N12_25,N13_26,138.96
N12_26,N12_27,99.11
N12_27,N12_26,98.4300134862417
N12_26,N13_26,98.13
N12_26,N13_27,148.47
N12_27,N12_28,106.19
N12_28,N12_27,105.51624367846304
N12_27,N13_27,99.83
N13_27,N12_27,103.51328724496412
N12_27,N13_28,148.11
